store_nbr,family,onpromotion,transactions,city,state,type,cluster,dcoilwtico,is_holiday,dayofweek,day,month,year,weekofyear,is_weekend,lag_1,lag_7,rolling_mean_7,rolling_std_7,rolling_mean_30,stockout
17,3,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,169.85714285714286,83.7166422551466,200.6999999999995,
17,3,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,175.71428571428572,80.19084379510812,200.1999999999995,
17,4,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,187.42857142857142,88.98474989730381,202.6999999999995,
17,4,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,184.0,82.24354077980834,206.63333333333284,
17,4,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,188.0,82.69623127245075,203.6999999999995,
17,4,,,18,12,1,15,,,5,19,8,2017,33,1,,,205.14285714285714,81.58314485118548,199.03333333333285,
17,4,,,18,12,1,15,,,6,20,8,2017,33,1,,,218.57142857142858,67.30244458872967,198.39999999999952,
17,4,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,224.28571428571428,60.14347924121178,197.89999999999952,
17,4,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,225.57142857142858,58.38623451595725,195.29999999999953,
17,4,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,217.0,53.80210652629362,197.89999999999952,
17,4,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,222.28571428571428,65.84758736586132,204.63333333333284,
17,4,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,222.28571428571428,65.84758736586132,203.26666666666617,
17,4,,,18,12,1,15,,,5,26,8,2017,34,1,,,207.14285714285714,69.93670607873123,195.29999999999953,
17,4,,,18,12,1,15,,,6,27,8,2017,34,1,,,196.85714285714286,77.58313513349952,191.8666666666662,
17,4,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,184.57142857142858,88.08869988607532,188.66666666666617,
17,4,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,176.57142857142858,93.09288756014455,187.13333333333284,
17,4,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,180.0,95.24704719832525,190.13333333333284,
17,4,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,186.85714285714286,110.45878352192211,199.3666666666662,
17,5,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,190.57142857142858,111.71818285736828,199.5999999999995,
17,5,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,189.71428571428572,112.13936906919929,193.0999999999995,
17,5,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,198.14285714285714,108.08242004974497,191.89999999999952,
17,5,,,18,12,1,15,,,5,19,8,2017,33,1,,,201.71428571428572,104.13887248239608,190.06666666666618,
17,5,,,18,12,1,15,,,6,20,8,2017,33,1,,,206.28571428571428,99.74419663271016,190.56666666666618,
17,5,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,201.71428571428572,98.61493173908681,193.5999999999995,
17,5,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,191.28571428571428,74.75451889510153,200.93333333333285,
17,5,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,183.71428571428572,72.3526417064696,200.46666666666619,
17,5,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,192.85714285714286,69.91048698497377,195.8666666666662,
17,5,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,183.57142857142858,76.2427201833223,193.63333333333284,
17,5,,,18,12,1,15,,,5,26,8,2017,34,1,,,180.42857142857142,80.04344058667382,192.23333333333284,
17,5,,,18,12,1,15,,,6,27,8,2017,34,1,,,180.57142857142858,79.95177117666448,193.56666666666618,
17,5,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,179.57142857142858,79.57984908852481,195.8666666666662,
17,5,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,182.28571428571428,85.6576797213075,202.46666666666619,
17,5,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,189.14285714285714,87.44031978332147,200.8666666666662,
17,5,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,192.42857142857142,88.51714926660092,197.83333333333286,
17,6,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,205.14285714285714,81.30483497600974,197.63333333333284,
17,6,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,211.71428571428572,71.74425478906362,193.76666666666617,
17,6,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,213.85714285714286,69.32394625098533,192.46666666666619,
17,6,,,18,12,1,15,,,5,19,8,2017,33,1,,,223.71428571428572,72.20275683959768,195.73333333333284,
17,6,,,18,12,1,15,,,6,20,8,2017,33,1,,,234.71428571428572,96.31149859650574,204.5999999999995,
17,6,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,236.0,96.28257024681726,205.29999999999953,
17,6,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,226.14285714285714,100.78430527853115,198.73333333333284,
17,6,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,215.71428571428572,107.26713427344869,196.0999999999995,
17,6,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,215.71428571428572,107.26713427344869,195.76666666666617,
17,6,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,213.57142857142858,108.88963394626855,196.3666666666662,
17,6,,,18,12,1,15,,,5,26,8,2017,34,1,,,206.0,106.03615735524676,200.73333333333284,
17,6,,,18,12,1,15,,,6,27,8,2017,34,1,,,197.0,84.79779871356718,209.3666666666662,
17,6,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,190.14285714285714,82.84811116621498,207.66666666666617,
17,6,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,193.85714285714286,81.74233617783084,200.3666666666662,
17,6,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,197.57142857142858,78.8434253079209,197.73333333333284,
17,6,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,197.0,79.3767388260985,197.46666666666619,
17,7,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,196.71428571428572,79.63189119465946,196.03333333333285,
17,7,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,197.71428571428572,79.98690368994632,199.79999999999953,
17,7,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,200.28571428571428,86.23169232889232,207.96666666666619,
17,7,,,18,12,1,15,,,5,19,8,2017,33,1,,,204.85714285714286,86.44348552942652,208.39999999999952,
17,7,,,18,12,1,15,,,6,20,8,2017,33,1,,,209.14285714285714,85.97951029446591,204.53333333333285,
17,7,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,217.14285714285714,82.64266164523924,205.53333333333285,
17,7,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,238.85714285714286,76.26582583619057,208.1999999999995,
17,7,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,259.14285714285717,61.49099817975645,213.66666666666617,
17,7,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,274.2857142857143,64.6521829631816,221.6999999999995,
17,7,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,251.71428571428572,46.10753476282068,224.56666666666618,
17,7,,,18,12,1,15,,,5,26,8,2017,34,1,,,245.28571428571428,53.487426203779144,223.73333333333284,
17,7,,,18,12,1,15,,,6,27,8,2017,34,1,,,249.42857142857142,51.75537699233775,220.1999999999995,
17,7,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,261.57142857142856,51.20500347575745,222.43333333333285,
17,7,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,221.0,109.6403210502412,214.8666666666662,
17,7,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,221.42857142857142,109.90125437994635,217.46666666666619,
17,7,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,225.28571428571428,114.7543961187169,224.8666666666662,
17,8,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,233.28571428571428,116.50710176596412,229.0999999999995,
17,8,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,239.71428571428572,114.10041525737195,227.46666666666619,
17,8,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,230.85714285714286,116.19011514385728,219.29999999999953,
17,8,,,18,12,1,15,,,5,19,8,2017,33,1,,,216.42857142857142,112.97913840300639,217.8666666666662,
17,8,,,18,12,1,15,,,6,20,8,2017,33,1,,,242.71428571428572,65.77667845499178,218.73333333333284,
17,8,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,234.71428571428572,63.863694135019955,221.89999999999952,
17,8,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,239.57142857142858,75.106273912053,230.43333333333285,
17,8,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,232.0,73.11406613413469,233.39999999999952,
17,8,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,222.42857142857142,78.80536602469193,231.29999999999953,
17,8,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,212.42857142857142,88.752196485227,222.89999999999952,
17,8,,,18,12,1,15,,,5,26,8,2017,34,1,,,204.14285714285714,93.24417510212717,221.13333333333284,
17,8,,,18,12,1,15,,,6,27,8,2017,34,1,,,203.14285714285714,93.53328921018523,220.89999999999952,
17,8,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,200.85714285714286,93.13328902067987,222.66666666666617,
17,8,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,200.85714285714286,93.13328902067987,231.33333333333286,
17,8,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,200.85714285714286,93.13328902067987,234.3666666666662,
17,8,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,208.85714285714286,90.91649753377814,233.89999999999952,
17,9,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,209.28571428571428,90.38383757751193,224.99999999999952,
17,9,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,205.71428571428572,94.13237892407014,221.33333333333286,
17,9,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,205.14285714285714,94.34763479004735,219.96666666666619,
17,9,,,18,12,1,15,,,5,19,8,2017,33,1,,,207.71428571428572,94.68318098746326,220.46666666666619,
17,9,,,18,12,1,15,,,6,20,8,2017,33,1,,,195.71428571428572,69.37510188752682,221.26666666666617,
17,9,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,192.14285714285714,68.18951183143555,218.73333333333284,
17,9,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,192.0,68.14445440875312,214.6999999999995,
17,9,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,195.0,64.5032298932901,211.76666666666617,
17,9,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,203.57142857142858,54.90858203370713,211.5999999999995,
17,9,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,206.42857142857142,53.55637883843229,209.93333333333285,
17,9,,,18,12,1,15,,,5,26,8,2017,34,1,,,207.28571428571428,53.96824463118466,207.79999999999953,
17,9,,,18,12,1,15,,,6,27,8,2017,34,1,,,211.14285714285714,62.634997063485365,218.96666666666619,
17,9,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,224.14285714285714,69.27103428184215,219.3666666666662,
17,9,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,230.14285714285714,69.65971712888411,215.83333333333286,
17,9,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,233.57142857142858,64.60355290244497,211.83333333333286,
17,9,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,233.71428571428572,64.44562122625598,210.1999999999995,
17,10,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,229.71428571428572,68.15598356151905,209.66666666666617,
17,10,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,235.0,69.77822009767775,212.13333333333284,
17,10,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,230.57142857142858,63.03136029749272,216.13333333333284,
17,10,,,18,12,1,15,,,5,19,8,2017,33,1,,,213.28571428571428,59.89077359581128,214.3666666666662,
17,10,,,18,12,1,15,,,6,20,8,2017,33,1,,,199.85714285714286,60.30043828317356,206.56666666666618,
17,10,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,207.42857142857142,57.58141234477505,206.0999999999995,
17,10,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,208.28571428571428,57.02547467496195,206.89999999999952,
17,10,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,210.85714285714286,55.12237468103269,209.29999999999953,
17,10,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,207.71428571428572,51.78067298942781,212.96666666666619,
17,10,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,206.0,48.13176359397847,216.79999999999953,
17,10,,,18,12,1,15,,,5,26,8,2017,34,1,,,208.28571428571428,46.54644378007188,216.0999999999995,
17,10,,,18,12,1,15,,,6,27,8,2017,34,1,,,208.85714285714286,45.84549622165178,208.43333333333285,
17,10,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,203.71428571428572,47.42613304116265,206.76666666666617,
17,10,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,198.28571428571428,52.617216085340296,204.43333333333285,
17,10,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,196.14285714285714,53.63900499769568,206.23333333333284,
17,10,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,189.28571428571428,48.91391855669912,209.13333333333284,
17,11,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,193.14285714285714,58.49053647508136,213.99999999999952,
17,11,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,192.28571428571428,58.639333459474074,212.49999999999952,
17,11,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,190.14285714285714,60.18424093683349,207.13333333333284,
17,11,,,18,12,1,15,,,5,19,8,2017,33,1,,,181.57142857142858,66.47770840128052,204.29999999999953,
17,11,,,18,12,1,15,,,6,20,8,2017,33,1,,,182.71428571428572,65.72851812750736,202.26666666666617,
17,11,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,179.71428571428572,66.97938559913837,202.66666666666617,
17,11,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,188.28571428571428,73.39099464674165,205.56666666666618,
17,11,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,186.28571428571428,69.31261137223198,209.29999999999953,
17,11,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,190.85714285714286,69.9581507555969,208.66666666666617,
17,11,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,201.57142857142858,67.83277758050069,204.89999999999952,
17,11,,,18,12,1,15,,,5,26,8,2017,34,1,,,211.14285714285714,57.71894134923258,201.26666666666617,
17,11,,,18,12,1,15,,,6,27,8,2017,34,1,,,216.0,52.84253337353625,198.96666666666619,
17,11,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,227.0,43.224221604712426,201.13333333333284,
17,11,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,225.85714285714286,42.33370828480317,203.73333333333284,
17,11,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,222.28571428571428,34.955754346097564,207.56666666666618,
17,11,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,222.0,35.052341814301414,205.63333333333284,
17,12,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,214.71428571428572,40.00297607976255,201.1999999999995,
17,12,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,209.71428571428572,46.31671507391319,200.43333333333285,
17,12,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,199.57142857142858,59.140671687249316,198.89999999999952,
17,12,,,18,12,1,15,,,5,19,8,2017,33,1,,,188.57142857142858,60.972280977662436,196.73333333333284,
17,12,,,18,12,1,15,,,6,20,8,2017,33,1,,,184.57142857142858,56.98203559853185,198.1999999999995,
17,12,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,187.85714285714286,63.67215134690225,202.1999999999995,
17,12,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,189.28571428571428,64.3861120783931,201.33333333333286,
17,12,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,191.85714285714286,63.8916493537522,197.89999999999952,
17,12,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,195.0,61.88430064779461,197.33333333333286,
17,12,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,198.28571428571428,57.17433656724603,196.43333333333285,
17,12,,,18,12,1,15,,,5,26,8,2017,34,1,,,203.0,53.48208422764858,196.56666666666618,
17,12,,,18,12,1,15,,,6,27,8,2017,34,1,,,202.42857142857142,53.25366072818229,199.16666666666617,
17,12,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,208.42857142857142,67.05186336674278,205.06666666666618,
17,12,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,198.28571428571428,70.13252760717664,203.43333333333285,
17,12,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,203.0,70.51241025521652,200.1999999999995,
17,12,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,204.85714285714286,69.66450213087595,200.26666666666617,
17,13,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,215.57142857142858,62.53227737965149,202.3666666666662,
17,13,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,211.0,66.60330322138655,203.43333333333285,
17,13,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,206.0,67.21358989569467,204.5999999999995,
17,13,,,18,12,1,15,,,5,19,8,2017,33,1,,,203.14285714285714,60.39985808876392,210.53333333333285,
17,13,,,18,12,1,15,,,6,20,8,2017,33,1,,,212.28571428571428,55.67379481022817,209.03333333333285,
17,13,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,207.0,56.35009612532436,205.03333333333285,
17,13,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,201.85714285714286,60.402617414116705,202.83333333333286,
17,13,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,191.28571428571428,65.03771799428951,199.96666666666619,
17,13,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,201.14285714285714,62.565774913095694,201.0999999999995,
17,13,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,217.57142857142858,71.73994039319385,204.96666666666619,
17,13,,,18,12,1,15,,,5,26,8,2017,34,1,,,233.0,103.34569818494279,211.93333333333285,
17,13,,,18,12,1,15,,,6,27,8,2017,34,1,,,238.14285714285714,103.13814129833901,211.89999999999952,
17,13,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,240.28571428571428,101.99953314552332,209.23333333333284,
17,13,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,239.71428571428572,102.61857253232174,206.96666666666619,
17,13,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,241.28571428571428,100.83437622443735,206.16666666666617,
17,13,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,237.0,102.6596317936118,207.46666666666619,
17,14,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,223.85714285714286,99.23109151777722,210.63333333333284,
17,14,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,212.85714285714286,72.97814415158474,217.5999999999995,
17,14,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,205.71428571428572,71.16111832949734,216.83333333333286,
17,14,,,18,12,1,15,,,5,19,8,2017,33,1,,,201.85714285714286,72.24594238070503,212.49999999999952,
17,14,,,18,12,1,15,,,6,20,8,2017,33,1,,,201.42857142857142,72.6609871087574,209.79999999999953,
17,14,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,198.71428571428572,75.33860074294401,207.76666666666617,
17,14,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,197.57142857142858,75.60612220108685,208.06666666666618,
17,14,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,201.0,76.64202502543864,211.26666666666617,
17,14,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,177.14285714285714,35.068640176224314,211.56666666666618,
17,14,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,224.14285714285714,138.56217445780845,221.89999999999952,
17,14,,,18,12,1,15,,,5,26,8,2017,34,1,,,267.7142857142857,165.19454620306942,226.33333333333286,
17,14,,,18,12,1,15,,,6,27,8,2017,34,1,,,292.14285714285717,155.52109028620347,231.6999999999995,
17,14,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,307.85714285714283,141.0560510003362,232.23333333333284,
17,14,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,310.42857142857144,138.45559714562756,232.6999999999995,
17,14,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,317.7142857142857,134.87489794338316,235.0999999999995,
17,14,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,350.42857142857144,125.9270385882991,244.0999999999995,
17,15,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,304.7142857142857,106.95125725568334,244.93333333333285,
17,15,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,261.2857142857143,84.15009266327658,239.89999999999952,
17,15,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,236.42857142857142,92.31983741835948,237.33333333333286,
17,15,,,18,12,1,15,,,5,19,8,2017,33,1,,,220.57142857142858,101.11850661947263,235.39999999999952,
17,15,,,18,12,1,15,,,6,20,8,2017,33,1,,,214.14285714285714,104.24878667787686,235.56666666666618,
17,15,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,211.57142857142858,102.50342619128558,239.83333333333286,
17,15,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,210.85714285714286,100.82894520164407,246.3666666666662,
17,15,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,212.14285714285714,100.85869417395877,243.66666666666617,
17,15,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,215.57142857142858,99.74777715628053,235.83333333333286,
17,15,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,219.57142857142858,96.58305086445378,232.99999999999952,
17,15,,,18,12,1,15,,,5,26,8,2017,34,1,,,215.14285714285714,102.08889683576177,229.53333333333285,
17,15,,,18,12,1,15,,,6,27,8,2017,34,1,,,214.0,102.95468258737249,229.56666666666618,
17,15,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,209.57142857142858,101.09542875068917,232.43333333333285,
17,15,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,192.14285714285714,63.826401463731926,235.89999999999952,
17,15,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,195.85714285714286,66.29084545000272,237.13333333333284,
17,15,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,189.0,68.47870715290478,230.26666666666617,
17,16,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,189.14285714285714,68.42131386107803,229.13333333333284,
17,16,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,192.57142857142858,63.39257880555897,227.3666666666662,
17,16,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,193.28571428571428,62.779280779872366,227.66666666666617,
17,16,,,18,12,1,15,,,5,19,8,2017,33,1,,,196.71428571428572,65.88807248082198,231.96666666666619,
17,16,,,18,12,1,15,,,6,20,8,2017,33,1,,,218.85714285714286,112.44914194341135,240.8666666666662,
17,16,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,213.71428571428572,111.92961223571734,240.0999999999995,
17,16,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,220.85714285714286,108.73580914526796,240.46666666666619,
17,16,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,201.57142857142858,129.98314909102257,223.8666666666662,
17,16,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,211.0,125.39271642856009,214.13333333333284,
17,16,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,211.57142857142858,125.07178890921938,208.8666666666662,
17,16,,,18,12,1,15,,,5,26,8,2017,34,1,,,206.57142857142858,123.64445956431825,208.33333333333286,
17,16,,,18,12,1,15,,,6,27,8,2017,34,1,,,198.28571428571428,105.54416814097962,214.6999999999995,
17,16,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,198.0,105.51619149053201,212.16666666666617,
17,16,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,192.14285714285714,106.51983942194121,203.53333333333285,
17,16,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,206.28571428571428,86.19109444661154,200.89999999999952,
17,16,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,196.57142857142858,92.46234754907354,199.03333333333285,
17,17,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,197.0,92.23339959038674,199.66666666666617,
17,17,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,192.28571428571428,91.58368538430511,201.73333333333284,
17,17,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,186.28571428571428,76.80866766564422,208.1999999999995,
17,17,,,18,12,1,15,,,5,19,8,2017,33,1,,,193.14285714285714,80.89587663869406,207.8666666666662,
17,17,,,18,12,1,15,,,6,20,8,2017,33,1,,,204.42857142857142,80.84936021774692,202.03333333333285,
17,17,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,212.42857142857142,74.80164245713904,200.96666666666619,
17,17,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,218.57142857142858,67.12639109137577,199.73333333333284,
17,17,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,223.28571428571428,63.03362670224556,200.53333333333285,
17,17,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,240.85714285714286,68.76634004954366,207.73333333333284,
17,17,,,18,12,1,15,47.65,,4,25,8,2017,34,0,,,253.0,93.48796714016167,217.29999999999953,
17,17,,,18,12,1,15,,,5,26,8,2017,34,1,,,245.14285714285714,95.67554297629813,216.16666666666617,
17,17,,,18,12,1,15,,,6,27,8,2017,34,1,,,238.0,98.1325634027765,212.73333333333284,
17,17,,,18,12,1,15,46.4,,0,28,8,2017,35,0,,,229.14285714285714,106.08397392542135,208.73333333333284,
17,17,,,18,12,1,15,46.46,,1,29,8,2017,35,0,,,222.28571428571428,112.57547732627229,207.49999999999952,
17,17,,,18,12,1,15,45.96,,2,30,8,2017,35,0,,,219.57142857142858,113.73486293841042,207.63333333333284,
17,17,,,18,12,1,15,47.26,,3,31,8,2017,35,0,,,213.42857142857142,108.97225509712248,212.5999999999995,
17,18,,,18,12,1,15,46.8,,2,16,8,2017,33,0,,,204.28571428571428,88.42268616464548,219.8666666666662,
17,18,,,18,12,1,15,47.07,,3,17,8,2017,33,0,,,202.85714285714286,88.60291299091779,217.5999999999995,
17,18,,,18,12,1,15,48.59,,4,18,8,2017,33,0,,,195.14285714285714,92.38222875897804,207.1999999999995,
17,18,,,18,12,1,15,,,5,19,8,2017,33,1,,,200.28571428571428,88.68993608017044,205.5999999999995,
17,18,,,18,12,1,15,,,6,20,8,2017,33,1,,,205.71428571428572,83.46598965190184,203.96666666666619,
17,18,,,18,12,1,15,47.39,,0,21,8,2017,34,0,,,204.42857142857142,84.17413922509496,208.29999999999953,
17,18,,,18,12,1,15,47.65,,1,22,8,2017,34,0,,,204.0,83.79737466054624,210.96666666666619,
17,18,,,18,12,1,15,48.45,,2,23,8,2017,34,0,,,195.57142857142858,65.67814741311608,216.13333333333284,
17,18,,,18,12,1,15,47.24,,3,24,8,2017,34,0,,,194.42857142857142,65.88084482067357,214.76666666666617,
